CR Pedersen,0,0
CR Swan,4,24
CR Taylor,0,0
CR Woakes,8.351111111,24.54444444
Craig Cachopa,0,0
CRD Fernando,7.76875,19.425
CRM Douglas,0,0
CS Baugh,0,0
CS Delport,6.701428571,20.01428571
CS Fernando,0,0
CS Jani,6.386666667,23.56666667
CS MacLeod,5.187142857,3.857142857
CS Martin,7.504,26.96
CS Sandri,6.62,18.1
CS Smithen,0,0
CT Bancroft,0,0
CT Gaja,6.29,21
CT Mutombodzi,9.188333333,20.55
CT Perren,0,0
CT Telesford,0,0
CT Tremlett,7.458571429,16.54285714
CU Jayasinghe,7.548,27.04
CU Saunders,8,0
CV Milind,7.503333333,12.63333333
CV Stephen,5.735,12.8
CW Coombe,8.6325,29.75
CW Emmanuel,4.66,6
CW Henderson,6.836,30.78
CW Perchard,7.25,72
CW Vidanapathirana,7.475714286,29
CW Walwyn,0,0
CWJ Fortune,10.01666667,12
CZ Harris,5.93,34.26666667
D Bennie,0,0
D Bishoo,6.778333333,14.25
D Botha,6.896666667,6.466666667
D Brand,17,6
D Bruwer,7.66,0
D Chakrabarty,0,0
D Chauhan,8,0
D Cleaver,0,0
D Daesrath,7.75,0
D Dasgupta,0,0
D de Koker,8.535,10.5
D du Preez,7.098888889,21.3
D Elgar,6.87875,25.0625
D Evans,10.2,0
D Fernando,13.09,11
D Ganga,0,0
D Gangoda,0,0
D Gough,7.11,25.5
D Gunaratne,8.415,16.5
D Hettiarachchi,7.32,6
D Hewitt,0,0
D Israni,0,0
D Kalyankrishna,9.583333333,14
D Klein,6.25,7.3
D Lochab,0,0
D Mahajan,4.626666667,8.5
D Matthews,0,0
D Mazhawidza,0,0
D Mohammed,6.318333333,20.63333333
D Muhumuza,6.715,21.2
D Murphy,0,0
D Naren Reddy,3.61,12
D Olivier,7.04,21.36
D Paterson,6.4475,19.4
D Potgieter,3.415,9
D Pretorius,7.866666667,19.71666667
D Ramdin,0,0
D Salunkhe,9.75,48
D Sandaruwan,14.66,0
D Singh,0,0
D Siva Kumar,7.023333333,37.83333333
D Smit,5.382222222,12.88888889
D Stanley,7.92,3.85
D Swaroop Kumar,8.71,30.5
D Tabby,7,16.8
D van Schoor,7.25,0
D Weeraratne,0,0
D Wickramanayaka,5,0
D Wiese,7.821111111,15.73333333
DA Burton,6.283333333,9
DA Cosker,7.424444444,26.23333333
DA Cruickshank,0,0
DA Griffiths,8.716,21.46
DA Hendricks,0,0
DA Jadeja,6.666666667,23.03333333
DA Marage,7.33,0
DA Marillier,5.71,21
DA Matthews,0,0
DA Miller,1.29125,0
DA Payne,10.07285714,11.01428571
DA Ranatunga,0,0
DA Rankin,0,0
DA Tuit,0,0
DA Warner,1.444444444,0
DA Weston,5.25,16
DA Williams,0,0
DAJ Bracewell,8.015,16.26666667
Daljeet Singh,7.065,15
Danial Ahmed,6.31,9.6
Danish Aziz,10.25,0
Danish Kaneria,7.116,14.48
Daniyal Ahsan,0,0
Darya Khan,0,0
DAS Gunaratne,7.49,8.933333333
Dawlat Ahmadzai,11.5,12
Dawlat Zadran,7.482,18.4
DAYL Samarasinghe,8.57,21
DB Childs,6.88,37
DB Das,0,0
DB Hector,0,0
DB Prasanth,7.7925,16.5
DB Ravi Teja,4.53125,12
DBL Powell,7.92,13.2
DC Auguiste,0,0
DC Bandy,4.4,11.25
DC de Boorder,0,0
DC Stovell,6.77,22.1
DC Thomas,1.857142857,3.428571429
DC Udugamasuriya,0,0
DD Carolus,9.426666667,4.6
DD Ebrahim,5,0
DD Gaonkar,5.165,13.5
DD Hada,0,0
DD Masters,7.315555556,33.9
DD Prince,0,0
DD Sweeney,7,0
DD Vijithakumara,0,0
DDG Baartman,9.5,0
DDM Rajakaruna,0,0
DE Bernard,5.975714286,18.32857143
DE Bollinger,7.835555556,21.94444444
DE Johnson,7.705,12.7
Deepak Rai,7.2,30
Deepak Sharma,5.665,0
Delwar Hossain,6.87,10.6
Dewan Sabbir,9.28,11.4
DF Haasbroek,9.62,48
DF Watts,0,0
DG Bedingham,0,0
DG Brownlie,0,0
DG Cork,7.1525,20.2
DG Crowley,6.295,24.25
DG Weakley,9.5,0
DG Wright,8.155,18.825
DGR Dhammika,6.4,19.2
DH Dahanayake,3,9
DH Jayasinghe,3.5,12
DH Sandagirigoda,0,0
DH Yagnik,0,0
DHA Isanka,6.733333333,14.6
DHAP Tharanga,6.405,37.25
Dhiman Ghosh,0,0
Dhiraj Singh,5.75,12
Dhruv Singh,6.3,32
DI Allan,7.22,24.16666667
DI Stevens,7.788888889,20.16666667
Digvijay Singh,0,0
DJ Anderson,0,0
DJ Balcombe,7.46,9
DJ Bell-Drummond,0,0
DJ Birch,0,0
DJ Bowden,8.816666667,38.66666667
DJ Bravo,8.04,19.03333333
DJ Broom,0,0
DJ Browne,19,0
DJ Cullen,7.85,51.8
DJ Grobbelaar,8.165,33.1
DJ Harris,5.588571429,13.28571429
DJ Hooda,7.5275,30
DJ Hussey,6.937777778,17.22222222
DJ Jacobs,0,0
DJ Malan,6.851111111,9.577777778
DJ Marsh,8.19,9.75
DJ McLauchlan,8.65,24
DJ Mitchell,1.5,4.5
DJ Muthuswami,7.52,23.675
DJ Pagon,0,0
DJ Pattinson,7.733333333,17.4
DJ Pipe,0,0
DJ Redfern,3.7,4.125
DJ Reekers,0,0
DJ Thornely,6.02,27.25
DJ van Wyk,0,0
DJ Vilas,0,0
DJ Wainwright,7.98625,25.875
DJ Watson,0,0
DJ White,0.791666667,2.4
DJ Willey,7.565,18.2875
DJ Worrall,9.015,24.6
DJG Sales,0,0
DJG Sammy,7.188888889,21.35555556
DK Arinaitwe,6.303333333,29.53333333
DK Butler,7.11,0
DK Mathias,7.18,22
DK Ranaweera,0,0
DK Waghmare,2.666666667,0
DKC Bunn,3.31,9.6
DKH Mitchell,7.742222222,23.07777778
DKRC Jayatissa,7.25,31.2
DL Brangman,7.66,21
DL Brown,8.196666667,18.43333333
DL Campbell,0,0
DL Chahar,8.14,18.6
DL Hemp,0,0
DL Lloyd,3.666666667,2.666666667
DL Maddy,9.338,12.44
DL Makalima,0,0
DL Mantri,0,0
DL Morgan,4,0
DL Piedt,5.974,38.56
DL Vettori,6.4225,29.525
DLR Smith,0,0
DLS van Bunge,4,4.5
DM Benkenstein,7.622,12.24
DM Bess,7.75,24
DM Bravo,0,0
DM Chauhan,5,6
DM de Silva,4.686,14.2
DM Dupavillon,8.465,16.9
DM George,8.6,30
DM Gondaria,0,0
DM Gunathilake,0,0
DM Hadiyal,0,0
DM Hodgson,0,0
DM Housego,0,0
DM Mistry,0,0
DM Nakrani,9.37,0
DM Payne,0,0
DM Richards,0,0
DM Sarathchandra,0,0
DMAD Karunaratne,4.25,24
DMGS Dissanayake,6.396666667,31.16666667
DMS Sincuba,0,0
DN Hakaraia,0,0
DN Hunukumbura,0,0
DN Pathirana,3.833333333,0
DN Porter,9,9
DNA Athulathmudali,1.27,10.2
DNT Zoysa,8.32,24.9
DO Brown,10.41666667,21
DO Christian,0,0
DO Obuya,0,0
Dolar Mahmud,7.3375,7.75
DP Conway,4.796666667,10.58333333
DP Gohain,9.25,0
DP Gurusinghe,0,0
DP Hughes,0,0
DP Hyatt,2.523333333,13
DP Michael,0,0
DP Nannes,7.68375,16.0875
DP Salvi,0,0
DP Sibley,9.5,12
DP Vijaykumar,8.903333333,26.66666667
DPIN Peiris,0,0
DPMD Jayawardene,0.777777778,2
DPSK Silva,6.15,9.7
DR Behera,6.862857143,25.9
DR Bishop,6.42,8.4
DR Briggs,7.454285714,19.24285714
DR Brown,0,0
DR Deeb,8.1725,22.2
DR Flynn,2.125714286,0
DR Higgins,7.5,18
DR Martyn,0,0
DR Patel,0,0
DR Proctor,9.25,24
DR Salpietro,8.64,24
DR Shorey,0,0
DR Smith,8.143333333,20.8
DR Tuffey,7.27,22.35
DRF Weerasinghe,14.81,8
DRN de Silva,0,0
DRS Perera,6.39,13.2
DS Attri,7.5,24
DS Auwardt,8.83,18
DS Goswami,7.562,12.72
DS Harrison,10.23,22.66666667
DS Hutchinson,8.695,21.525
DS Jadhav,1.642857143,0
DS Jamatia,11,0
DS Kulkarni,8.072222222,21.37777778
DS Lane,0,0
DS Lehmann,0,0
DS Lucas,7.966,13.7
DS Punia,7.88,18.2
DS Robinson,0,0
DS Rosier,8.5,1.2
DS Smith,0,0
DS Weerakkody,2.386666667,6
DS Wesonga,9.85,21
DSA Bell,8.85,21
DSD Weerasinghe,3.64,7
DSF Arsakulasuriya,7,21
DSL Ratnayake,0,0
DSNFG Jayasuriya,6.978,25.26
DT Christian,8.298888889,26.05555556
DT Hewathantri,0,0
DT Hondo,7.625,24.3
DT Johnston,6.56,21.54
DT Kottehewa,11.28,21
DT Meiring,0,0
DT Patil,0,0
DT Rowe,10.5,24
DT Tiripano,9.086666667,14.21666667
DV Shilamkar,0,0
DW Houpapa,0,0
DW Lawrence,3.555,7.8
DW Misal,5.9925,20.8
DW Philmon,0,0
DW Steyn,6.947777778,21.95555556
DWAND Vitharana,0,0
DX Cato,9.33,0
DYA Davis,7.403333333,16.1
E Chauluka,4.416666667,8
E Chigumbura,9.106666667,13.81111111
E Gerber,6.775,7.7
E Katchay,7.1,20
E Leie,6.2675,31.875
E Lewis,0,0
E Mujaji,0,0
E O'Reilly,8.232,17.4
E Ochieng,14,0
E Otieno,7.513333333,25.88333333
E Rathnayake,0,0
E Schiferli,7.26,28
E Sebareme,6.24,29.25
E Steenkamp,0,0
EA Berridge,3.5,24
EA Crandon,6.993333333,29.06666667
EAA Eranga,0,0
EB Ringera,7.705,15
EC Joyce,0,0
EC Kriek,0,0
EC Rainsford,8.356666667,35.86666667
ED Charles,0,0
ED Ewerts,5.685,24.1
ED Kerkar,0,0
EG Barnard,8.725,30.05
EGC Young,6.956666667,23.73333333
EH Hutchinson,8.365,20
EH Kemm,5.443333333,16.66666667
Ehsan Adil,7.738,16.1
Ehsan Khan,6.5,24
Ehsan Nawaz,7.386666667,3
Ehsanullah,5.25,0
EHSN Silva,6.366666667,18.2
Ehtisham Sultan,19,0
EJ Farley,0,0
EJ Nuttall,7.01,19.1
EJ Powell,6.75,12
EJG Morgan,0,0
EJH Eckersley,0,0
EJM Cowan,0,0
EL Hawken,4.44,6.8
Elias Sunny,6.7425,16.8
EM Moore,2.6,7.5
EMCD Edirisinghe,7.5,18.35
EMDY Munaweera,8.29,20.37142857
Emmad Ali,8.486666667,16.16666667
Emon Ahmed,4.5,0
Enamul Haque jnr,6.8225,11.15
EP Gulbis,8.413333333,30.78333333
EP Thompson,7.17,28.76666667
ER Dwivedi,0,0
ER Links,7.61,34.33333333
ES Jaure,5,15
ES Szwarczynski,0,0
ET Smith,0,0
Ezaz Ahmed,0,0
F Behardien,5.294444444,3.5
F de Wet,8.135,21.2
F du Plessis,4.291111111,8.133333333
F Isabirye,0,0
F Kasteni,8.5,4
F Mutizwa,0,0
F Nsubuga,5.6,32.6
F Sayanvala,0,0
F Thomas,7,12
FA Klokker,0,0
FA Steyn,0,0
Fabid Ahmed,5.98,19.8
Fahad Babar,0,0
Fahad Iqbal,2,0
Fahad Khan,6,9.6
Fahad Masood,6.463333333,21.5
Fahad Tariq,4.33,0
Fahad-ul-Haq,0,0
Fahadullah Khan,0,0
Fahim Ashraf,8.49,70
Faisal Ahmed,0,0
Faisal Athar,0.5,0.571428571
Faisal Elahi,8.33,12
Faisal Hossain,11.80333333,4
Faisal Iqbal,0.855555556,6.666666667
Faisal Irfan,7.4,30
Faisal Mubashir,4.856666667,5.6
Faisal Naved,2.5825,0
Faisal Tahir,11.25,24
Faisal Yasin,3.95,10.2
Faiz Ahmed,2.57,7
Faizan Asif,0,0
Faizan Riaz,0,0
Faizullah,8.2075,21
Fakhar Hussain,10.25,0
Fakhar Zaman,4.5,6
Faraz Ahmed,7.287142857,16.95714286
Faraz Ali,0,0
Fareeduddin,8.5625,0.75
Farhad Hossain,7.865,17.5
Farhad Reza,8.204285714,28
Farhan Ahmed,6.165,13
Farhan Ayub,9.18,20.25
Farhan Iqbal,0,0
Farhan Khan,1.428,8.4
Fariduddin,6.64,5.25
Farman Ahmed,3.7725,11.25
Farrukh Shehzad,0,0
Fawad Ahmed,8.3175,19.5
Fawad Alam,7.145555556,17.31111111
Fawad Ali,0,0
Fawad Hussain,0,0
Fawad Khan,1.8875,5.5875
Fayyaz Ahmed,4.558,7.8
Fazal Niazai,0,0
Fazal Subhan,0,0
Fazl-e-Akbar,4.62,16
Fazl-e-Rabbi,5.963333333,14.6
Fazle Mahmud,10.5,0
FB Alemao,9.66,18
FC Plaatjies,6.591666667,8.916666667
FD Adams,7.804,27.98
FD Bhaja,10.36,6.6
FD Telo,0,0
FDM Karunaratne,0,0
FH Edwards,7.905714286,27.31428571
FJL Botha,8,0
FK Cowdrey,8.1775,29.125
FL Reifer,0,0
FP McAllister,0,0
FRJ Coleman,0,0
FS Crockwell,0,0
FV Fernando,0,0
FY Fazal,3.574285714,3.5
G Aparicio,0,0
G Banda,7.5,0
G Bhowmik,9.5,0
G Chabra,0,0
G Chapple,6.725,20.06666667
G Chirimuuta,0,0
G Clark,5.25,0
G Dukes,7.2975,8.25
G Elaizar,4.16,9
G Evans,0,0
G Foxcroft,0,0
G Gambhir,0,0
G Gnanapragasam,0,0
G Goudie,11.355,20.325
G Keedy,7.17,18.7
G Khera,0,0
G Malla,6,0
G Moore,7.435,17.25
G Oldfield,0,0
G Onions,6.56,26.6
G Praneeth Kumar,7.165,21
G Rahul Singh,0,0
G Roopnarine,0,0
G Rowley,0,0
G Shankara Rao,8.25,13.8
G Sharma,4.901428571,21.6
G Singh,6.886666667,20.73333333
G Snyman,8.363333333,25.38333333
G Upadhyaya,7.0075,19.875
G Vignesh,6.08,15
G Wijekoon,6.7875,33.65
GA Bhatia,0,0
GA Edmeades,4,6
GA Edwards,7.843333333,8.033333333
GA Hick,0,0
GA Jathar,7.75,0
GA Lamb,6.73,29.6
GA Manou,0,0
GA Rogers,8.455,5.75
GA Singh,0,0
GA Stuurman,7.11,10
GA Venter,0,0
GA Vries,7.123333333,11
GA West,10.33,18
GA Williams,0,0
GACR Perera,8.648,12.82
Gagandeep Singh,10.2,14
Ganesh Satish,0,0
GAS Perera,6.39,11.5
GASK Gangodawila,1.2,2.4
GAT Mamhiyo,11.5,3
Gauhar Ali,0,0
Gazi Salahuddin,0,0
GB Gaikwad,7.0825,35.2
GB Hogg,6.888333333,22.78333333
GB Poddar,5.05,9
GC Batticciotto,0,0
GC Pretorius,2.92,4.85
GC Smith,0,0
GC Stevens,8.77,10.5
GC Tonge,7.604285714,17.37142857
GC Viljoen,7.028,14.82
GC Wilson,0,0
GCM Fernando,9.25,3
GD Clough,6.8,60
GD Cross,0,0
GD Drummond,7.225,21.43333333
GD Elliott,9.102222222,21.83333333
GD McGrath,6.92,22.35
GD Pope,5.33,18
GD Putland,8.294444444,11.17777778
GDR Eranga,13,0
GE Kidd,8.76,26
GE Mathurin,6.715714286,20.42857143
GEF Barnett,5.5,0
GF Linde,6.128,21
GFB Scott,0,0
GG Robinson,0,0
GG Wagg,8.127142857,18.41428571
GG White,7.6825,17.0875
GH Bodi,0,0
GH Dockrell,6.821428571,16.8
GH O'Brien,3.72,13.2
GH Rhodes,6.14,8.4
GH Roderick,0,0
GH Vihari,6.84,19.52
GH Worker,6.535,11.3625
Ghias Salman,18,0
GHS Garton,7.5,9
Ghulam Hussain,9.75,48
Ghulam Mohammad,2.32,5.04
Ghulam Mudassar,8,18
Ghulam Murtaza,0,0
Ghulam Shabber,0,0
Ghulam Shabbir,16,0
Ghulam Yasin,8.7375,16.825
GI Daniel,5,3
GI Hume,5.958,17.56
GI Maiden,5.8,30
GJ Abrahams,0,0
GJ Bailey,0,0
GJ Batty,6.958888889,25.47777778
GJ Cloete,5.5,24
GJ Denton,8.453333333,24.83333333
GJ Dippenaar,9,6
GJ George,8.36,0
GJ Hopkins,0,0
GJ Kruis,6.1,23.7
GJ Maxwell,6.958571429,21.52857143
GJ McCarter,9.535,7.1
GJ Morgan,6.52,18.7
GJ Muchall,0,0
GJ Rudolph,0,0
GJ Snyman,0,0
GJ Sullivan,9.42,14
GJ Thompson,0,0
GJP Kruger,7.695,20.53333333
GK Amarasinghe,0,0
GK Berg,8.001666667,23.45
GK Chiranjeevi,10,0
GL Brophy,0,0
GL Cloete,0,0
GL van Buuren,6.47,31.26666667
GL Walker,15.66,0
GLB Lamplough,12,0
GM Andrew,7.4725,18.5375
GM Ewing,2.29,8
GM Hamilton,0,0
GM Hussain,8.703333333,22.66666667
GM Joseph,0,0
GM Lambert,10.2,7.5
GM Smith,8.2075,13.9125
GM Strydom,6.8,0
GM Thomson,7.202,20.8
GMC Mol,0,0
GN Addicott,4.2675,0
GN Nieuwoudt,4.546666667,11.5
GO Blair,8.75,24
GO Jones,0,0
Gohar Faiz,9.198,12.56
Golam Mabud,0,0
GP Azgaonkar,0,0
GP Hodnett,0,0
GP Lotter,0,0
GP Rees,4.166666667,0
GP Smith,0,0
GP Swann,6.68,19.24
GPNK Pathirana,2.75,4
GR Breese,6.785714286,21.37142857
GR Hay,8,0
GR Napier,8.094444444,19.95555556
GR Rabie,6.088333333,25.33333333
GR Todd,0,0
GRD Munasinghe,7.16,22.9
GS Ballance,0,0
GS Priyankara,14,0
GS Sandhu,8.40875,16.775
GSK de Silva,0,0
GSM Ekanayake,7.5975,18.25
GT Aliseni,6,0
GT de Silva,0,0
GT Griffiths,7.815,16.3
GT Main,10,12
GT Park,4.058,8.34
GT Taylor,0,0
GTG Cork,9.96,21.5
Gul Mohammad,0,0
Gulbadin Naib,9.541666667,17.5
Gulraiz Sadaf,0,0
Gurdeep Singh,0,0
Gurinder Singh,6.7975,19
Gurkeerat Singh,4.201666667,9.333333333
Gurvinder Singh,5.25,11.8
GV Sarath Babu,9.125,16
GVJ Koopman,7.046666667,24.66666667
GVS Prasad,0,0
GW Aldridge,9.327142857,27.02857143
GW Flower,8.65,19.76666667
GY Tomar,8.08,9
H Ahmed,0,0
H Alli,13.5,0
H Areni,6.26,16.1
H Asnora,0,0
H Bornmann,7.25,0
H Chawla,3.39,8.325
H Das,0,0
H Davids,4.77125,20.55
H Dogra,0,0
H Dumindu,4.83,0
H Fayaz Ahmed,0,0
H Gopinath,0,0
H Hiri,5,0
H Jayasundera,0,0
H Klaasen,0,0
H Masakadza,6.446666667,9.833333333
H Matanga,4.883333333,15.33333333
H Miller,0,0
H Osinde,7.8375,16.75
H Patel,8.65,32.62
H Ramanayake,18,6
H Riazuddin,7.43,25.23333333
H Shahid,6.8,17.1
H Ssenyondo,6.62,37
H Strauss,0,0
HA Ronga,0,0
HA Varaiya,5.742,22.6
HA Walsh,0,0
Haaris Ayaz,7.045,20.275
HAE Saunders,13,12
HAG Anthony,6.5,24
HAM Shah,8.63,22
Hamad-ul-Hasan,7.5,30
Hamal Wahab,6.39,45.3
Hamid Ali,2.11,6
Hamid Hassan,6.568333333,13.7
Hamidul Islam,0,0
Hammad Ali,0,0
Hammad Azam,7.901428571,17.91428571
Hammad Tariq,0,0
Hamza Nadeem,8.35,18
Hamza Paracha,3.665,0
Hamza Tariq,0,0
Hanif Malik,0,0
Hanif-ur-Rehman,6.2,0
Hannan Sarkar,0,0
HAPW Jayawardene,0,0
Harbhajan Singh,6.758888889,22.47777778
Hardeep Singh,1.666666667,0
Haris Ali,0,0
Haris Bilal,8.33,18
Haris Khan,0,0
Haris Sohail,1.8,2.4
Harmeet Singh,7.40875,20.0375
Haroon,4.75,0
Haroon Ahmed,3.455,9.8
Harpreet Singh,1.538571429,6
Hasan Ali,7.15,15.76666667
Hasan Mahmood,7.896,25
Hasan Raza,0.75,0.5625
Haseeb Amjad,6.8875,16.975
Hashmatullah Shahidi,0,0
Hasnain Bokhari,6,0
HB Kayondo,0,0
HB Waduge,9,0
HCR Shallow,0,0
HD Ackerman,0,0
HD Campbell,0,0
HD Rutherford,0,0
HDN de Silva,7.57,25.2
HDRL Thirimanne,0,0
HE van der Dussen,4.6875,8.25
HE Vithana,3.68,19.5
HF Gurney,7.67625,23.35
HG Henry,10.8,15
HG Kuhn,0,0
HG Kumara,9.265,0
HG Munsey,0,0
HGAM Karunaratne,10,0
HGJM Kulatunga,4.284,5.44
HGKD Dhanushka,6.84,16
HH Dippenaar,0,0
HH Gadekar,6.795,18.55
HH Gibbs,0,0
HH Kanitkar,0,0
HH Khadiwale,1.857142857,0
HH Pandya,7.665,52.475
HH Paulse,8.722,11.7
HH Watekar,9,6
HHJ Kotze,0,0
HHM de Zoysa,6.4875,11
HHR Kavinga,0,0
HIA Jayaratne,8.246,23.82
HJ Mehta,6.5,16.5
HJ Rana,0,0
HJ van der Berg,0,0
HJC Mol,8,0
HJH Marshall,1.555555556,0
HK Badani,6.05,19
HK Bennett,7.982,20.7
HKDVN Chandrasiri,0,0
HKP Boam,9.58,12.96
HL Moshin,10,12
HL Sandaruwan,6.5,0
HLDIP Hittatiya,0,0
HM Amla,1.875,0
HM Jayawardene,7.07,16.8
HM Nicholls,1,0
HM Rajapaksha,6.46,20.25
HMCM Bandara,7.606,14.42
HMD Imesha,0,0
HMRKB Herath,5.97375,15.95
HN Illangaratne,7.14,10.5
HN Pujari,0,0
HN Shah,7.28,42
HN Ya France,2.4,5.4
HP Agarwal,0,0
HP Kingston,11.5,12
HP Patel,6.73,28.9
HP Patrizi,0,0
HR Barad,0,0
HR Hosein,0,0
HR Rathod,7.82,82
HRMC Gunasekera,0,0
HS Almuzahim,3.375,0
HS Baidwan,7.234,20.56
HS Jayasena,12,0
HS Joshi,2.75,3
HS Sharath,6.36,25.75
HSK Perera,7.66,0
HSM Zoysa,0,0
HT Waters,8.32,28.3
HUK de Silva,0,0
HUK Madushanka,9.032,17.56
Humayun Farhat,0,0
Hussain Talat,8.6625,25.5
HV Patel,7.295,23.71666667
HV Shitoot,7,21
HW Geldenhuys,7,29.175
HW le Roux,8,24
HW Podmore,9.2,20
HWR Cartwright,7.803333333,5.166666667
HZ Finch,0,0
I Buddika,0,0
I Chikunya,0,0
I Karthik Raman,11.5,0
I Khaleel,0,0
I Khan,4.038333333,12.89166667
I Liyanage,0,0
I Malhotra,5.58,9
I Manack,5.25,60
I Massalage,0,0
I Nackerdien,0,0
I Opperman,7.61,31.5
I Prashan,8.16,36
I Saxena,5.891666667,11.81666667
I Sharma,8.371111111,32.33333333
I Thawithemwira,0,0
I Udana,8.59625,18.55
I Wardlaw,7.293333333,22.5
IA Cockbain,0,0
IA Karim,0,0
IA Moran,13.775,9.75
IA Nicolson,10.21333333,12.7
IA Robertson,1.3,5
IA Sindhi,0,0
IAA Thomas,8.745,24.25
IARL Illeperuma,6.11,6
Ibrar Hussain,0,0
IC Bergh,7,0
IC Hlengani,7.344,24.4
IC Pandey,7.285,21.3
ID Blackwell,7.4475,32.425
ID Fisher,7.09,22.3
ID Hunter,8.9,30
ID Saxelby,8.02,19.4
ID Singh,2.833333333,2
IDK Salisbury,5.46,12.8
IE O'Brien,9.106666667,10.83333333
Iftekhar Nayem,11,0
Iftikhar Ahmed,3.796666667,17.76666667
Iftikhar Anjum,7.3,21.12
IG Butler,9.168333333,15.38333333
IH Chaudhary,6.545,14.25
IH Romaine,6.17,17
IJ Harvey,7.133333333,11.06666667
IJ Westwood,4.333333333,0
Ijaz Ahmed,0,0
IJL Trott,3.4,2.4
IK Byron,6.15,10
IK Pathan,7.62375,21.4125
Ikhlaq Butt,0,0
Ikramullah Khan,9.25,12
Imad Wasim,6.2775,23.7375
Imam-ul-Haq,0,0
Imran Ali,5.77,21.21818182
Imran Arif,9.185,33
Imran Awan,7.315,19.5
Imran Butt,0,0
Imran Chandio,7.955,83.5
Imran Farhat,4.655714286,15.71428571
Imran Hossain,0,0
Imran Khalid,6.462857143,24.05714286
Imran Khan,6.88375,15.34375
Imran Khan Rind,8.83,36
Imran Nazir,3.178333333,2.583333333
Imran Tahir,6.574444444,18.86666667
Imranullah Aslam,8.582,23.72
Imrul Kayes,0.825,0
Imtiaz Ahmed,8.565,23.75
Imtiaz Ali,9.56,5.8
Imtiaz Hossain,0,0
Inam Khan,7.975,24
Inamullah,7.75,0
IO Jackson,8.25,16
Iqbal Abdulla,7.188888889,19.45555556
Iqbal Akram,0,0
IR Bell,0,0
IR Jaggi,0.8525,4.5625
Irfan Ahmed,7.345,26.5
Irfan Fazil,0,0
Irfan Ismail,12.42,42
Irfan Khan,6.976,17.3
Irfan Sukkur,0,0
Irfan Talib,6.35,12
Irfanuddin,7.91,34
Irfanullah,6.68,16.5
Irfanullah Shah,10,0
Irshad Khan,7.09,11
IS Billcliff,0,0
IS Sodhi,7.2975,14.025
Ishan Kishan,0,0
Ishtiyaq Rasool,0,0
Ismail Khan,0,0
Israrullah,2.583333333,0
ISS Samarasooriya,2.22,6
Izatullah Dawlatzai,6.75,13.6
J Allenby,7.857777778,28.47777778
J Anand,8.1775,0
J Anderson,6.5,0
J Arunkumar,0,0
J Austin-Smellie,0,0
J Baard,0,0
J Behera,5.686666667,11.9
J Blackwood,0,0
J Booysen,0,0
J Botha,6.654444444,27.6
J Cassiem,0,0
J Charles,1.875,1.5
J Chinyengetere,0,0
J Clark,6.826,11.22
J Coetzee,6.503333333,16.56666667
J Davidson,6.265,13.05
J Dawood,7,0
J du Plessis,0,0
J du Toit,3.276,2.6
J Edness,0,0
J Edwards,0,0
J Eugene,6.25,24
J Gamble,0,0
J Gilbert,8.955,27
J Goodwin,0,0
J Gumbie,0,0
J Harrison,11.75,12
J Ives,0,0
J Kila,7,28
J Kousik,7.43,16
J Larsen,16,0
J le Roux,0,0
J Leach,8.55,14.425
J Lewis,8.708333333,21.73333333
J Little,6.25,0
J Liyanage,4.42,6.5
J Lone,5.8,15
J Louw,7.336666667,21.66666667
J Marumisa,0,0
J Mehta,6.886666667,22.3
J Mubarak,8.1,17.41111111
J Mulder,6.25,24
J Needham,6.72,18.75
J Nyumbu,6.96,26.03333333
J Ormond,8.33,36
J Overton,9.035,18.7
J Praveen Kumar,7.84,39
J Sebanja,8.37,11.66666667
J Shaw,11.1,0
J Smit,0,0
J Smits,0,0
J Suchith,8.61,16.4
J Syed Mohammad,7.71,18.975
J Symes,6.64375,11.55
J Theron,7.18625,20.525
J Tom,6.33,18
J van Dyk,6.08,9
J van Wyk,0,0
J Wadhawan,0,0
J West,12.33,18
J Yadav,5.5775,29.2
JA Beukes,0,0
JA Brooks,8.185,14.1
JA Burns,0,0
JA Campbell,10,18
JA Clarkson,8.45,22
JA DeSilva,7.62,24
JA Duffy,9.844,13.28
JA Foo,0,0
JA Haberfield,8.925,30
JA Johnson,0,0
JA Kolsawala,0,0
JA Leaning,7.5,0
JA Morkel,8.182222222,21.45555556
JA Odedra,6.51,27.16666667
JA Raval,0,0
JA Richardson,11,0
JA Rudolph,5.686666667,12.33333333
JA Saddler,10.5,0
JA Simpson,0,0
JA Warrican,9.11,27
JAF Yovich,7.9,12.9
Jafar Jamal,0,0
JAH Marshall,1.24,6
Jahandad Khan,2.66,7.2
Jahangir Mirza,2.54,8.625
Jahangir Shah,11.83,36
Jahanzeb Khan,6.33,0
Jahurul Islam,0,0
Jai P Yadav,7.23,35.46666667
Jalaj S Saxena,6.8725,29.1
Jalat Khan,7.447142857,21.27142857
JAM Haynes,0,0
Jamal Anwar,0,0
Jamaluddin,0,0
Jamshed Ahmed,8.66,18
Jamshed Baig,0,0
Jannisar Khan,9.38,19.7
JAR Blain,5.31,24
JAR Harris,9.16,17.9375
JAR Sylvester,9.28,42
Jasdeep Singh,8.1,20
Jashimuddin,0,0
Jaskaran Singh,8.21,16.825
Jaskaranveer Singh,0,0
Jatin S Saxena,7.7025,11.75
Jatinder Singh,2.333333333,0
Javed Ahmadi,1.666666667,0
